label,text
2,"폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 숨참 상황이 열,면역억제 상태로 이어짐"
2,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 숨참 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 숨참 상황이 경증 호흡곤란로 이어짐
3,"흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 숨참 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 숨참 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
4,"폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 숨참 상황이 열(건강해보임), 1SIRS 기준만족(열)로 이어짐"
2,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 숨참 상황이 예측 FEV1 혹은 PEER이 40%미만인로 이어짐
,nan와 관련된 응급 상황이 준비되지 않았습니다.
3,"급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 숨참 상황이 예측 FEV1 혹은 PEER이 40-60%인
알려진 천식(중등도)로 이어짐"
4,"흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 숨참 상황이 예측 FEV1 혹은 PEER이 60%이상인
알려진 천식(경증)로 이어짐"
4,"급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 숨참 상황이 숨참, 호흡곤란 없음로 이어짐"
1,폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 호흡정지 상황이 호흡정지로 이어짐
1,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 과다호흡증후군 상황이 중증 호흡곤란로 이어짐
1,급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 과다호흡증후군 상황이 쇼크로 이어짐
1,흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 과다호흡증후군 상황이 무의식(GCS 3-8)로 이어짐
2,급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 과다호흡증후군 상황이 중등도 호흡곤란로 이어짐
2,폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 과다호흡증후군 상황이 혈역학적 장애로 이어짐
2,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 과다호흡증후군 상황이 의식변화(GCS 9-13)로 이어짐
2,"급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 과다호흡증후군 상황이 열,면역억제 상태로 이어짐"
2,흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 과다호흡증후군 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 과다호흡증후군 상황이 경증 호흡곤란로 이어짐
3,"폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 과다호흡증후군 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 과다호흡증후군 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
4,"급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 과다호흡증후군 상황이 열(건강해보임), 1SIRS 기준만족(열)로 이어짐"
4,"흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 과다호흡증후군 상황이 회복된 과다호흡증후군, 건강해보임로 이어짐"
1,급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 객혈 상황이 중증 호흡곤란로 이어짐
1,폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 객혈 상황이 쇼크로 이어짐
1,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 객혈 상황이 무의식(GCS 3-8)로 이어짐
2,급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 객혈 상황이 중등도 호흡곤란로 이어짐
2,흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 객혈 상황이 혈역학적 장애로 이어짐
2,급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 객혈 상황이 의식변화(GCS 9-13)로 이어짐
2,"폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 객혈 상황이 열,면역억제 상태로 이어짐"
2,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 객혈 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 객혈 상황이 경증 호흡곤란로 이어짐
3,"흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 객혈 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 객혈 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
4,"폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 객혈 상황이 열(건강해보임), 1SIRS 기준만족(열)로 이어짐"
2,"만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 객혈 상황이 출혈성 질환(생명이나 사지에 위급한
출혈)로 이어짐"
3,급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 객혈 상황이 출혈성 질환(중등도나 경증의 출혈)로 이어짐
4,"흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 객혈 상황이 객혈, 건강해보임로 이어짐"
2,급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 기침/코막힘 상황이 중등도 호흡곤란로 이어짐
2,폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 기침/코막힘 상황이 혈역학적 장애로 이어짐
2,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 기침/코막힘 상황이 의식변화(GCS 9-13)로 이어짐
2,"급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 기침/코막힘 상황이 열,면역억제 상태로 이어짐"
2,흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 기침/코막힘 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 기침/코막힘 상황이 경증 호흡곤란로 이어짐
3,"폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 기침/코막힘 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 기침/코막힘 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
4,"급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 기침/코막힘 상황이 열(건강해보임), 1SIRS 기준만족(열)로 이어짐"
5,"흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 기침/코막힘 상황이 만성기침/코막힘, 정상 활력징후로 이어짐"
1,급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 호흡기 이물질 상황이 중증 호흡곤란로 이어짐
1,폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 호흡기 이물질 상황이 쇼크로 이어짐
1,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 호흡기 이물질 상황이 무의식(GCS 3-8)로 이어짐
2,급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 호흡기 이물질 상황이 중등도 호흡곤란로 이어짐
2,흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 호흡기 이물질 상황이 혈역학적 장애로 이어짐
2,급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 호흡기 이물질 상황이 의식변화(GCS 9-13)로 이어짐
2,"폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 호흡기 이물질 상황이 열,면역억제 상태로 이어짐"
2,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 호흡기 이물질 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 호흡기 이물질 상황이 경증 호흡곤란로 이어짐
3,"흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 호흡기 이물질 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 호흡기 이물질 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
4,"폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 호흡기 이물질 상황이 열(건강해보임), 1SIRS 기준만족(열)로 이어짐"
2,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 호흡기 이물질 상황이 급성 중심성 중증 통증(8-10)로 이어짐
3,급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 호흡기 이물질 상황이 급성 중심성 중등도 통증(4-7)로 이어짐
4,흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 호흡기 이물질 상황이 급성 중심성 경증 통증(<4)로 이어짐
2,급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 호흡기 이물질 상황이 침흘림 또는 협착음로 이어짐
2,폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 호흡기 이물질 상황이 목쉰소리와 언어장애로 이어짐
3,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 호흡기 이물질 상황이 호흡곤란 없는 연하장애로 이어짐
4,"급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 호흡기 이물질 상황이 호흡기 이물질, 경증통증, 호흡곤란은
없음로 이어짐"
1,흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 알레르기반응 상황이 중증 호흡곤란로 이어짐
1,급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 알레르기반응 상황이 쇼크로 이어짐
1,폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 알레르기반응 상황이 무의식(GCS 3-8)로 이어짐
2,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 알레르기반응 상황이 중등도 호흡곤란로 이어짐
2,급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 알레르기반응 상황이 혈역학적 장애로 이어짐
2,흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 알레르기반응 상황이 의식변화(GCS 9-13)로 이어짐
2,"급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 알레르기반응 상황이 열,면역억제 상태로 이어짐"
2,폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 알레르기반응 상황이 패혈증 의증(3 SIRS 기준만족)로 이어짐
3,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 알레르기반응 상황이 경증 호흡곤란로 이어짐
3,"급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 알레르기반응 상황이 비정상 맥박수/맥박압 (혈역학적으로
안정)로 이어짐"
3,"흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 알레르기반응 상황이 열(아파보임),<3 SIRS 기준 만족로 이어짐"
4,"급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 알레르기반응 상황이 열(건강해보임), 1SIRS 기준만족(열)로 이어짐"
3,폐렴으로 인해 극심한 기침과 고열이 동반된 상황 상태에서 알레르기반응 상황이 급성 말초성 중증 통증 (8-10)로 이어짐
4,만성 폐쇄성 폐질환으로 호흡 곤란과 산소 부족이 발생하는 상황 상태에서 알레르기반응 상황이 급성 말초성 중등도 통증(4-7)로 이어짐
5,급성 기관지염으로 인해 기침과 가래가 심해진 상황 상태에서 알레르기반응 상황이 급성 말초성 경증 통증(<4)로 이어짐
2,흡입 손상으로 인해 호흡이 어려워지고 기침이 동반된 상황 상태에서 알레르기반응 상황이 이전 중증의 기왕력로 이어짐
5,급성 천식 발작으로 인해 호흡이 어려워지는 상황 상태에서 알레르기반응 상황이 코 울혈을 동반한 건초열로 이어짐
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
5,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
5,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
5,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
5,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
,nan와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
5,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
5,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
5,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
,nan와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
2,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
3,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
4,심혈관와 관련된 응급 상황이 준비되지 않았습니다.
1,소화기와 관련된 응급 상황이 준비되지 않았습니다.
1,소화기와 관련된 응급 상황이 준비되지 않았습니다.
1,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
5,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
5,소화기와 관련된 응급 상황이 준비되지 않았습니다.
5,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
5,소화기와 관련된 응급 상황이 준비되지 않았습니다.
5,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
,nan와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
5,소화기와 관련된 응급 상황이 준비되지 않았습니다.
5,소화기와 관련된 응급 상황이 준비되지 않았습니다.
1,소화기와 관련된 응급 상황이 준비되지 않았습니다.
1,소화기와 관련된 응급 상황이 준비되지 않았습니다.
1,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
1,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
4,소화기와 관련된 응급 상황이 준비되지 않았습니다.
5,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
2,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
3,소화기와 관련된 응급 상황이 준비되지 않았습니다.
